user_id,median_page_clicks,num_sessions,median_session_duration_seconds,total_booked_trips,num_cancelled_trips,num_no_booking,num_not_completed_trips,num_completed_trips,num_round_trip_flights,num_one_way_flights,total_flights_booked,total_hotels_booked,median_flight_discount_amount,median_flight_base_price,median_flight_spent,median_hotel_spent,median_hotel_discount_amount,median_checked_bags,median_seats_booked,median_rooms,median_days_until_departure,median_days_until_checkin,median_days_stay_flight,median_night_stay_hotel,num_times_travelled_from_homeairport,num_times_travelled_to_homeairport,num_times_travelled_from_outside_homeairport,num_times_expensive_hotel_booked,num_times_expensive_flight_booked,num_weekend_trip,num_holiday_season_trip,avg_distance_flown,gender,age,married,has_children,home_country,group,perk
513206,8.0,8,58.5,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.0,0,0,1,1,20% off on first trip
513216,24.0,9,173.0,4,0,5,1,4.0,4.0,0.0,8.0,3.0,0.05,313.785,313.785,385.0,0.05,0.5,1.0,1.0,7.0306192129629625,6.724105844907408,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.103495185579,1,38.0,1,0,1,0,Free Rescheduling
513220,18.0,8,134.0,5,0,3,0,5.0,5.0,0.0,10.0,5.0,0.1,191.37,178.904,690.0,0.1,0.0,1.0,1.0,5.8741666666666665,6.013086979166666,3.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1392.708698193695,1,45.0,0,0,1,3,Exclusive Discount
513221,11.5,8,86.0,1,0,7,0,1.0,1.0,0.0,2.0,1.0,0.0,747.21,1494.42,1092.0,0.0,0.0,2.0,2.0,6.352118055555556,6.550064930555555,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.7901156547764,1,31.0,0,0,1,3,Exclusive Discount
513227,11.0,10,83.0,2,0,8,0,2.0,2.0,0.0,4.0,2.0,0.0,511.95000000000005,511.95000000000005,497.5,0.0,0.0,1.0,1.0,6.605353009259259,6.851566550925925,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3003.4947798846006,1,63.0,1,0,1,0,Free Rescheduling
513233,9.0,9,70.0,3,0,6,0,3.0,2.0,0.0,4.0,3.0,0.0,367.405,367.405,195.7,0.05,1.0,1.0,1.0,7.136192129629629,5.632028356481482,3.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2224.795437406907,1,39.0,1,1,1,3,Exclusive Discount
513236,22.0,8,163.0,8,0,0,0,8.0,5.0,1.0,11.0,8.0,0.0,281.685,443.94,404.0,0.05,0.0,1.0,1.0,5.456759259259259,4.846438859953704,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1699.5452157224665,1,43.0,1,1,1,0,Free Rescheduling
513237,9.0,8,66.0,2,0,6,0,2.0,1.0,0.0,2.0,2.0,0.05,588.8,588.8,735.0,0.0,0.0,1.0,1.0,5.536261574074074,4.261023582175926,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3312.7350107324764,1,36.0,1,1,0,3,Exclusive Discount
513241,3.5,8,26.5,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36.0,0,1,1,1,20% off on first trip
513242,13.0,10,96.0,2,0,8,0,2.0,2.0,0.0,4.0,2.0,0.15000000000000002,508.41999999999996,437.346,534.0,0.0,0.0,1.0,1.0,6.707372685185185,6.934289091435186,4.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.5271565127914,1,29.0,0,0,1,3,only_hotel_discount
513259,16.0,8,120.0,3,0,5,0,3.0,3.0,0.0,6.0,2.0,0.0,508.1,508.1,1791.0,0.0,0.0,1.0,1.0,7.442824074074074,9.395325260416666,5.0,4.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2381.963500011744,1,54.0,1,0,1,3,Exclusive Discount
513261,7.0,9,54.0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60.0,1,1,1,1,20% off on first trip
513289,10.0,8,74.5,1,0,7,0,1.0,0.0,1.0,1.0,1.0,0.0,189.31,189.31,874.0,0.0,0.0,1.0,1.0,9.147141203703704,9.357766724537036,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2343.040890432204,1,35.0,0,0,0,0,Free Rescheduling
513296,19.0,8,139.5,3,0,5,0,3.0,3.0,0.0,6.0,3.0,0.0,272.91,272.91,688.0,0.0,0.0,1.0,1.0,8.464618055555556,8.624928472222223,4.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1433.101779464908,1,38.0,0,0,1,3,Exclusive Discount
513317,13.5,8,101.0,1,0,7,0,1.0,1.0,0.0,2.0,0.0,0.05,73.87,70.1765,0.0,0.0,0.0,1.0,0.0,10.975925925925926,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,393.441740002097,1,55.0,1,0,1,3,Exclusive Discount
513322,22.0,9,161.0,3,0,6,0,3.0,3.0,0.0,6.0,3.0,0.0,599.89,599.89,256.0,0.0,1.0,1.0,1.0,9.027685185185184,9.230247685185185,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3116.07445800467,1,51.0,0,0,1,3,Exclusive Discount
513338,11.0,8,81.5,3,0,5,0,3.0,3.0,0.0,6.0,3.0,0.0,373.05,373.05,298.0,0.0,0.0,1.0,1.0,5.881076388888889,6.076876388888889,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.7367881763867,1,54.0,1,0,1,3,Exclusive Discount
513339,13.5,8,100.5,2,0,6,0,2.0,2.0,0.0,4.0,2.0,0.0,303.43,861.145,622.5,0.0,0.5,2.5,2.5,8.819953703703703,8.951952401620371,4.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,923.4419556068582,1,29.0,0,0,1,3,Exclusive Discount
513345,12.0,9,89.0,2,0,7,0,2.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,692.6,0.1,0.0,0.0,1.0,0.0,4.34337962962963,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23.0,1,1,1,1,1 Free Night
513347,16.0,10,119.0,1,0,9,0,1.0,1.0,0.0,2.0,1.0,0.15,378.92,322.082,258.0,0.0,1.0,1.0,1.0,9.52261574074074,9.721966782407407,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0824918813123,1,49.0,1,1,1,3,Exclusive Discount
513366,22.0,8,164.0,3,0,5,0,3.0,3.0,0.0,6.0,3.0,0.0,102.74,102.74,423.0,0.1,0.0,1.0,1.0,7.625358796296296,7.874445775462963,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1348.2696388241573,1,44.0,0,0,0,0,Free Rescheduling
513381,6.5,8,48.0,3,0,5,0,3.0,3.0,0.0,6.0,3.0,0.0,585.16,585.16,106.4,0.05,1.0,1.0,1.0,13.496018518518518,13.752721643518518,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.2981138648447,1,51.0,1,1,1,3,Exclusive Discount
513387,14.0,8,104.5,5,0,3,0,5.0,4.0,0.0,8.0,5.0,0.0,174.02,214.29500000000002,1400.0,0.0,0.0,1.0,1.0,6.461753472222222,6.597824074074074,4.5,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,901.6986033116534,1,49.0,1,1,1,3,Exclusive Discount
513397,22.5,8,165.0,5,0,3,0,5.0,4.0,0.0,8.0,4.0,0.0,334.735,334.735,373.5,0.05,0.5,1.0,1.0,7.93900462962963,7.0248359375,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2126.7522891322865,1,53.0,0,0,1,3,Exclusive Discount
513402,9.5,8,70.5,1,0,7,0,1.0,1.0,0.0,2.0,1.0,0.0,584.21,584.21,520.0,0.0,1.0,1.0,1.0,11.341504629629629,11.594062962962964,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3097.60700930681,1,45.0,1,1,1,3,Exclusive Discount
513408,20.0,8,152.5,2,0,6,0,2.0,2.0,0.0,4.0,2.0,0.15,1470.8950000000002,4758.127,1305.0,0.0,0.5,2.5,2.5,5.7182002314814815,5.923142939814815,7.0,5.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2320.726622756528,0,32.0,0,1,1,0,Free Rescheduling
513422,14.0,8,102.0,2,0,6,0,2.0,2.0,0.0,4.0,2.0,0.0,286.71500000000003,286.71500000000003,231.0,0.0,0.5,1.0,1.0,6.7471875,6.915821875000001,2.0,1.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1681.4983775136907,1,42.0,1,0,1,3,Exclusive Discount
513425,7.0,9,53.0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,1,1,1,1,20% off on first trip
513438,8.5,8,64.5,1,0,7,0,1.0,1.0,0.0,2.0,1.0,0.0,348.1,348.1,7416.0,0.0,1.0,1.0,1.0,13.495023148148148,13.680553877314814,13.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2008.329464978975,1,51.0,1,1,1,0,Free Rescheduling
513441,7.0,8,52.5,1,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.0,0,1,1,1,20% off on first trip
513470,14.0,8,105.0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,48.0,1,1,1,1,20% off on first trip
513495,5.0,8,35.0,2,0,6,0,2.0,1.0,0.0,2.0,2.0,0.15,344.89,344.89,2768.0,0.1,1.0,1.0,1.0,4.781516203703704,7.410924884259259,3.0,8.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1847.4174414865763,1,31.0,0,0,1,3,Exclusive Discount
513497,11.0,8,83.0,2,0,6,0,2.0,1.0,0.0,2.0,2.0,0.0,673.96,673.96,492.325,0.15,0.0,1.0,1.0,9.400949074074074,10.79768828125,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3732.328498219322,1,44.0,0,0,1,3,Exclusive Discount
513509,16.0,8,120.5,2,0,6,1,2.0,2.0,0.0,4.0,0.0,0.0,299.385,299.385,0.0,0.0,0.5,1.0,0.0,5.129160879629629,0.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.8325576382897,1,36.0,0,0,1,0,Free Rescheduling
513543,14.5,8,110.0,2,1,5,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,4.68306712962963,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,0,1,1,1,1 Free Night
513546,4.5,8,33.0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.0,0,0,1,1,20% off on first trip
513555,18.0,9,134.0,5,0,4,0,5.0,4.0,0.0,8.0,4.0,0.0,562.765,562.765,461.0,0.0,0.5,1.0,1.0,6.669629629629629,8.322125289351852,4.5,2.5,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3041.5863645348227,1,45.0,0,0,1,3,Exclusive Discount
513568,7.5,8,57.5,2,0,6,0,2.0,1.0,0.0,2.0,2.0,0.0,1185.97,2371.94,898.0,0.0,0.0,2.0,1.5,6.120231481481482,5.9755249421296295,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2984.233422519992,1,60.0,0,0,0,3,Exclusive Discount
513569,8.0,9,63.0,2,0,7,0,2.0,1.0,0.0,2.0,2.0,0.2,628.7,628.7,69.69999999999999,0.15,1.0,1.0,1.0,4.325659722222222,4.121407002314815,2.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3132.7568344839324,1,18.0,0,0,1,3,only_hotel_discount
513582,16.0,8,121.5,3,0,5,0,3.0,3.0,0.0,6.0,2.0,0.0,686.48,686.48,295.5,0.0,1.0,1.0,1.0,8.853275462962962,6.989672048611112,2.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4044.5364216855633,1,49.0,1,0,1,3,Exclusive Discount
513602,11.0,8,82.5,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.0,0,0,1,1,20% off on first trip
513611,14.0,8,105.0,3,0,5,0,3.0,2.0,0.0,4.0,3.0,0.05,409.58000000000004,393.22175000000004,684.0,0.05,0.5,1.0,1.0,7.449386574074074,7.591341608796296,4.5,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2081.0615606894826,1,49.0,0,0,1,3,Exclusive Discount
513613,11.0,8,79.0,3,0,5,0,3.0,2.0,0.0,4.0,3.0,0.0,334.97,334.97,798.0,0.1,0.0,1.0,1.0,5.950821759259259,6.897546296296296,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2045.215068251438,0,47.0,0,0,1,3,Exclusive Discount
513620,15.0,9,109.0,3,0,6,0,3.0,2.0,0.0,4.0,3.0,0.1,101.71000000000001,101.71000000000001,280.0,0.0,0.5,1.0,1.0,6.785648148148148,6.571576967592593,2.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,570.9391586647512,1,18.0,0,0,0,3,Exclusive Discount
513625,14.5,8,108.0,2,1,5,0,1.0,1.0,0.0,2.0,1.0,0.05,1090.04,4142.152,880.0,0.0,1.0,4.0,4.0,4.915115740740741,5.087107928240741,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.8984356914875,1,28.0,0,1,1,0,Free Rescheduling
513627,19.5,8,145.5,3,0,5,0,3.0,3.0,0.0,6.0,3.0,0.0,216.8,216.8,376.0,0.0,1.0,1.0,1.0,5.91818287037037,6.059324537037037,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1182.8120050511568,1,58.0,1,0,1,3,Exclusive Discount
513628,12.5,8,92.5,3,0,5,0,3.0,3.0,0.0,6.0,3.0,0.0,378.96,378.96,180.0,0.0,1.0,1.0,1.0,6.728680555555556,6.851475347222222,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2314.3290716162905,1,40.0,1,0,1,3,Exclusive Discount
513638,18.0,8,136.5,4,0,4,0,4.0,4.0,0.0,8.0,4.0,0.0,457.84000000000003,457.84000000000003,726.0,0.0,0.5,1.0,1.0,7.918709490740741,8.108800636574074,5.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2332.3229269057956,1,56.0,1,1,0,3,Exclusive Discount
513659,9.0,8,65.0,3,0,5,0,3.0,2.0,1.0,5.0,3.0,0.0,724.35,724.35,333.0,0.0,0.0,1.0,1.0,6.671400462962963,6.968729108796296,7.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4917.160825100756,1,41.0,0,0,1,0,Free Rescheduling
513661,10.0,8,75.5,1,0,7,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4720.0,0.0,0.0,0.0,2.0,0.0,18.096319444444443,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.0,0,0,0,1,Complimentary Room Upgrade
513683,14.5,8,105.5,4,0,4,0,4.0,3.0,0.0,6.0,4.0,0.1,296.02,296.02,305.5,0.2,1.0,1.0,1.0,7.883993055555556,8.176855353009259,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1562.3239789382005,0,53.0,1,0,1,0,Free Rescheduling
513714,7.0,8,52.5,1,0,7,0,1.0,1.0,0.0,2.0,0.0,0.0,248.43,248.43,0.0,0.0,0.0,1.0,0.0,196.00668981481482,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.032287162157,1,23.0,0,0,1,0,Free Rescheduling
513721,15.0,9,112.0,5,0,4,0,5.0,4.0,0.0,8.0,5.0,0.0,329.9,329.9,436.0,0.0,0.5,1.0,1.0,5.142465277777777,6.386069907407407,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2071.036000123436,1,41.0,0,0,1,3,Exclusive Discount
513742,5.5,8,42.0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,0,1,1,1,20% off on first trip
513761,21.0,8,157.0,3,0,5,0,3.0,3.0,0.0,6.0,3.0,0.0,567.2,567.2,191.0,0.25,0.0,1.0,1.0,8.677488425925926,8.865051967592592,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3173.5228674130426,1,39.0,0,0,1,3,only_flight_discount
513776,5.0,9,38.0,2,0,7,0,2.0,1.0,0.0,2.0,2.0,0.0,235.62,235.62,440.2,0.1,0.0,1.0,1.0,6.726122685185185,4.971986342592593,2.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.1026879567196,1,66.0,0,0,1,3,Exclusive Discount
513787,20.0,8,150.0,5,1,2,0,4.0,3.0,1.0,7.0,3.0,0.1,273.78999999999996,267.4445,426.6,0.1,1.0,1.0,1.0,7.6059780092592595,7.9015142939814815,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.3602215880906,0,43.0,1,0,1,0,Free Rescheduling
513791,15.5,8,118.0,4,0,4,0,4.0,4.0,0.0,8.0,4.0,0.1,421.37,496.46,751.5,0.0,0.5,1.0,1.0,7.496776620370371,7.690130005787037,8.0,6.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.7022589106846,1,38.0,0,0,0,3,Exclusive Discount
513796,18.0,8,133.0,3,0,5,0,3.0,3.0,0.0,6.0,2.0,0.0,716.74,716.74,2277.0,0.0,1.0,1.0,1.5,6.7094907407407405,7.9373133391203705,7.0,7.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2972.9749036372154,1,45.0,1,0,1,3,Exclusive Discount
513800,5.5,8,41.5,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,1,1,1,1,20% off on first trip
513807,22.0,8,162.0,3,1,4,0,2.0,1.0,1.0,3.0,2.0,0.0,512.42,979.4399999999999,358.0,0.0,1.5,1.5,1.5,7.319826388888888,7.501677430555556,2.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1835.6348157153118,1,44.0,1,1,1,0,Free Rescheduling
513823,8.0,8,60.5,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.0,1,0,1,1,20% off on first trip
513826,13.0,10,98.0,4,0,6,1,4.0,4.0,0.0,8.0,2.0,0.35,506.31,433.77149999999995,368.0,0.0,0.5,1.0,2.0,8.128107638888888,8.736045630787036,1.5,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.9130889245193,1,43.0,0,0,1,0,Free Rescheduling
513844,10.0,8,75.0,3,0,5,0,3.0,2.0,0.0,4.0,2.0,0.0,522.3100000000001,1456.8799999999999,3645.0,0.0,0.5,2.0,1.5,8.955289351851853,6.363131134259259,2.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1152.4195456398927,0,36.0,1,0,1,3,Exclusive Discount
513853,8.0,9,60.0,3,0,6,0,3.0,3.0,0.0,6.0,3.0,0.0,530.14,530.14,294.0,0.0,0.0,1.0,1.0,5.374907407407408,5.596866782407408,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2299.7006437999994,1,49.0,0,1,1,3,Exclusive Discount
513856,7.0,8,51.0,1,0,7,0,1.0,1.0,0.0,2.0,1.0,0.15,376.91,320.3735,1104.0,0.0,1.0,1.0,1.0,4.955162037037037,5.139788078703703,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.5542016638824,0,37.0,0,0,0,3,Exclusive Discount
513860,16.5,8,122.0,3,0,5,0,3.0,2.0,0.0,4.0,3.0,0.0,689.5899999999999,1337.97,776.0,0.0,0.5,1.5,1.0,9.499131944444445,9.995495833333333,4.5,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2093.647902721121,1,64.0,1,0,0,3,Exclusive Discount
513869,10.5,8,77.0,2,1,5,0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,665.0,0.0,0.0,0.0,1.0,0.0,10.01548611111111,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41.0,0,1,1,1,1 Free Night
513875,18.0,8,135.5,4,1,3,0,3.0,2.0,0.0,4.0,3.0,0.0,1469.075,5481.305,648.0,0.0,1.5,2.5,1.0,8.634189814814814,8.799788715277778,5.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2636.12796508807,1,34.0,1,1,1,0,Free Rescheduling
513917,15.5,8,114.5,3,0,5,0,3.0,3.0,0.0,6.0,3.0,0.0,684.54,684.54,484.0,0.05,1.0,1.0,1.0,8.576944444444445,8.859047048611112,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3443.8214985793397,1,56.0,1,1,1,3,Exclusive Discount
513926,22.5,8,168.5,4,0,4,0,4.0,4.0,0.0,8.0,3.0,0.15,479.66999999999996,632.47,528.0,0.1,0.5,1.5,2.0,7.00759837962963,7.714339641203703,2.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.7847208848375,0,37.0,0,0,1,3,Exclusive Discount
513933,22.0,8,166.0,3,0,5,0,3.0,2.0,1.0,5.0,3.0,0.0,285.3,285.3,333.0,0.0,0.0,1.0,1.0,9.09113425925926,9.347188425925927,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2290.9616567999597,0,38.0,0,0,0,0,Free Rescheduling
513953,7.0,9,53.0,2,0,7,0,2.0,1.0,0.0,2.0,2.0,0.2,261.42,209.136,334.0,0.0,0.0,1.0,1.5,8.69019675925926,13.38010535300926,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.180946245023,1,39.0,1,0,1,3,only_hotel_discount
513956,12.0,8,90.5,4,0,4,0,4.0,4.0,0.0,8.0,2.0,0.15,602.44,556.1342500000001,86.0,0.05,0.5,1.0,1.0,9.215815972222224,8.608765248842593,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2810.0310409676163,1,28.0,0,0,0,3,Exclusive Discount
513964,12.5,8,94.0,5,0,3,1,5.0,5.0,0.0,10.0,3.0,0.0,252.32,252.32,313.0,0.15,0.0,1.0,1.0,8.474560185185185,9.631739930555556,2.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1907.4915318753324,1,49.0,0,0,1,0,Free Rescheduling
513967,18.0,9,137.0,6,0,3,0,6.0,6.0,0.0,12.0,6.0,0.1,494.07500000000005,468.12649999999996,602.0,0.0,0.5,1.0,1.0,7.019068287037037,7.181045630787037,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,5794.166481251365,1,38.0,0,0,1,3,Exclusive Discount
513995,15.0,8,110.0,4,0,4,0,4.0,2.0,0.0,4.0,4.0,0.25,43.790000000000006,43.790000000000006,621.0,0.0,0.5,1.0,1.0,6.566064814814815,6.660916898148148,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,220.5891226675476,1,38.0,1,1,1,3,only_hotel_discount
514002,30.0,8,223.0,5,0,3,0,5.0,5.0,0.0,10.0,5.0,0.0,532.98,532.98,414.0,0.0,0.0,1.0,1.0,6.674467592592593,6.786908738425926,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2540.352726008122,1,39.0,0,0,1,3,Exclusive Discount
514003,19.5,8,147.5,3,0,5,0,3.0,3.0,0.0,6.0,3.0,0.0,204.84,204.84,318.0,0.0,1.0,1.0,1.0,9.6553125,9.752228125,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1370.867341393151,1,37.0,1,0,1,3,Exclusive Discount
514021,6.5,8,47.5,2,0,6,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5000.200000000001,0.125,0.0,0.0,1.5,0.0,10.724398148148147,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,77.0,0,0,1,1,Complimentary Room Upgrade
514023,12.0,8,89.5,3,0,5,0,3.0,2.0,0.0,4.0,3.0,0.1,398.69,398.69,282.0,0.05,0.0,1.0,1.0,9.462291666666665,8.702638252314815,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2370.652153897359,0,44.0,0,1,1,3,Exclusive Discount
514053,4.5,8,34.0,2,0,6,0,2.0,1.0,0.0,2.0,2.0,0.125,339.66,305.694,1322.125,0.05,0.0,1.0,1.0,6.483796296296297,8.157891666666668,3.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0958247141991,1,43.0,1,1,0,3,Exclusive Discount
514071,14.5,8,107.5,3,0,5,0,3.0,2.0,1.0,5.0,3.0,0.05,413.34,413.34,303.0,0.0,1.0,1.0,1.0,10.963877314814814,11.074728877314815,2.5,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2178.4736202669906,1,39.0,0,0,1,0,Free Rescheduling
514076,9.0,9,65.0,2,0,7,0,2.0,1.0,0.0,2.0,2.0,0.0,98.83,98.83,2691.0,0.0,1.0,1.0,2.0,7.3914583333333335,5.659038802083334,3.0,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,543.1331755162345,1,57.0,1,1,1,3,Exclusive Discount
514113,10.0,8,75.5,2,0,6,0,2.0,1.0,0.0,2.0,2.0,0.0,309.1,309.1,287.0,0.0,0.0,1.0,1.0,5.489166666666667,9.724629658564815,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.4084903190574,1,18.0,0,1,1,3,Exclusive Discount
514132,15.0,8,111.0,5,0,3,0,5.0,5.0,0.0,10.0,4.0,0.0,307.26,307.26,331.5,0.0,0.0,1.0,1.0,6.593842592592592,6.748341840277778,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1821.066079014758,1,37.0,0,1,1,3,Exclusive Discount
514133,15.0,8,111.5,3,0,5,0,3.0,2.0,0.0,4.0,2.0,0.05,240.945,237.0645,510.0,0.0,0.5,1.0,1.5,7.602453703703704,11.922438454861112,5.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1448.8875742331638,1,42.0,1,0,1,3,Exclusive Discount
